OG_name	Fhon	LAan	LAce	LAdo	LAfl	LAko	LAla	LAni	LAnu	LMbe	LMbo	Lapi	Lapn	Lcri	Ldel	Lflo	Lfru	Lgas	Lhls	Ljoh	Lkef	Lkim	Lkul	Llin	Lmlf	Lmls	Lmlv	Loze	Lsan	Ppen	YH15	wB10	wkB8	Bee	Non Bee	Ratio Bee over non bee	Column1
OG1.5_1959	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_1962	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_1996	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_1997	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_1998	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_2002	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_2004	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_2073	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_2074	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_2081	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_2089	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_2150	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_2324	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.583333333	0.653061224	15
OG1.5_1009	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	3	2	3	3	2	2	1	1	1	2	1	2	2	1	2	2	1.285714286	2	0.642857143	51
OG1.5_1697	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	4	0	0	0	1	1	1	2	1	1	0	1	2	1	1	1	1	0.857142857	1.333333333	0.642857143	34
OG1.5_1918	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	2	1	0	1	1	1	0	1	1	0	1	1	0.428571429	0.666666667	0.642857143	17
OG1.5_1042	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	2	4	1	1	1	1	1	1	2	1	1	1	1	2	0	1	1	1	0.952380952	1.5	0.634920635	38
OG1.5_1783	1	1	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0.476190476	0.75	0.634920635	19
OG1.5_1047	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	4	4	0	1	0	0	1	1	3	2	2	0	3	2	1	1	1	1	1.047619048	1.666666667	0.628571429	42
OG1.5_1675	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	0	2	0	0	0	1	0	0	0	1	1	1	1	0	0	0.619047619	1	0.619047619	25
OG1.5_1706	1	1	1	1	1	1	1	1	1	1	1	0	1	2	0	1	2	1	0	2	2	0	0	1	0	0	0	1	0	0	1	0	0	0.619047619	1	0.619047619	25
OG1.5_1771	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0.619047619	1	0.619047619	25
OG1.5_1930	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	2	4	0	0	0	0	0	0	2	0	0	0	1	2	1	1	0	0	0.619047619	1	0.619047619	25
OG1.5_2519	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2568	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2570	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2714	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2757	1	1	1	0	1	2	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2782	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2783	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2784	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2785	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2787	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2788	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2789	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2790	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2792	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2794	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2795	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2796	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2798	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2799	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2800	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2801	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2802	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2803	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2804	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2805	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2806	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2807	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2809	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2810	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2811	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2812	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2813	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2814	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2815	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2816	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2817	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2819	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2820	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2821	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2822	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2823	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2824	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_2825	0	1	1	2	1	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.619047619	0	0.619047619	13
OG1.5_1607	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2	1	2	1	0	1	1	0	0	1	1	1	0	2	1	0	1	0	0	0.666666667	1.083333333	0.615384615	27
OG1.5_1689	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	2	1	2	1	1	2	2	1	1	1	2	0	1	1	0	2	2	0.666666667	1.083333333	0.615384615	27
OG1.5_1065	1	1	1	1	1	1	1	1	1	1	1	0	1	2	0	1	2	1	0	1	1	0	0	1	1	1	0	2	1	2	1	0	0	0.714285714	1.166666667	0.612244898	29
OG1.5_1711	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	2	0	1	2	0	0	1	1	1	0	1	1	1	1	0	0	0.714285714	1.166666667	0.612244898	29
OG1.5_1023	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1.666666667	0.6	41
OG1.5_1039	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	3	2	1	1	1	0	0	1	1	1	1	1	1	1	0.904761905	1.583333333	0.571428571	38
OG1.5_1551	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	0	1	1	0	0	1	0	0	0	1	1	2	1	0	0	0.619047619	1.083333333	0.571428571	26
OG1.5_1720	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	2	1	2	1	1	2	2	1	1	1	2	0	1	1	0	2	1	0.619047619	1.083333333	0.571428571	26
OG1.5_1723	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0.619047619	1.083333333	0.571428571	26
OG1.5_1018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	3	1	1	1	1	3	1	1	1	1	1	1.75	0.571428571	42
OG1.5_1860	0	0	0	0	1	0	1	0	1	1	1	0	2	0	1	0	0	0	1	0	0	3	0	0	0	0	1	1	13	0	2	0	1	0.714285714	1.25	0.571428571	30
OG1.5_1859	1	1	0	0	1	0	0	0	0	0	0	1	1	2	2	1	0	0	0	2	0	0	0	1	0	0	1	1	0	1	1	2	1	0.476190476	0.833333333	0.571428571	20
OG1.5_1908	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	2	1	2	0	1	1	1	2	2	1	0	0	1	0	1	1	0.476190476	0.833333333	0.571428571	20
OG1.5_1970	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	2	1	1	0	0	1	2	1	1	1	1	0	1	1	0	2	1	0.476190476	0.833333333	0.571428571	20
OG1.5_1824	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	2	0	1	1	1	0	0	1	0	1	1	0.380952381	0.666666667	0.571428571	16
OG1.5_1830	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	2	0	1	1	1	0	0	1	0	1	1	0.380952381	0.666666667	0.571428571	16
OG1.5_1872	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0.380952381	0.666666667	0.571428571	16
OG1.5_1925	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	1	0.380952381	0.666666667	0.571428571	16
OG1.5_1943	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	2	1	1	1	0	1	1	1	1	0	0	0	1	1	0.380952381	0.666666667	0.571428571	16
OG1.5_1960	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0.380952381	0.666666667	0.571428571	16
OG1.5_1968	1	1	1	0	1	0	1	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0.380952381	0.666666667	0.571428571	16
OG1.5_1938	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_1945	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_1982	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	2	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_1985	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_1989	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2008	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2010	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2025	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2028	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2034	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2037	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2038	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2077	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2079	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2080	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2083	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2085	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2088	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2093	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2094	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	0	1	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2120	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2121	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2122	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2125	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2130	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2132	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2133	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2138	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2139	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2141	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2144	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2147	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2148	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2188	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2190	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2194	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2198	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2202	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2204	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2205	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2206	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2214	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2215	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2261	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2264	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2265	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2266	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2269	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2273	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2274	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2276	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2281	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2283	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2320	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2325	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2330	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2332	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2333	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2334	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2336	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
OG1.5_2340	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0.285714286	0.5	0.571428571	12
